image_path,image_name,raw_text,sugar_g,calories_kcal,fat_g,protein_g,sodium_mg
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250509-WA0040_jpg.rf.7197e4ed0b38eb12bdb02a08f2b76739.jpg,IMG-20250509-WA0040_jpg.rf.7197e4ed0b38eb12bdb02a08f2b76739.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250509-WA0041_jpg.rf.881b717b0aa51250f60854f10a41cc84.jpg,IMG-20250509-WA0041_jpg.rf.881b717b0aa51250f60854f10a41cc84.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250509-WA0042_jpg.rf.d11681824b4b126d21ddf3b00a86b4ba.jpg,IMG-20250509-WA0042_jpg.rf.d11681824b4b126d21ddf3b00a86b4ba.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250509-WA0043_jpg.rf.d183bd2f710964b98c66014a456d70cf.jpg,IMG-20250509-WA0043_jpg.rf.d183bd2f710964b98c66014a456d70cf.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250509-WA0050_jpg.rf.4b09e480adc9fe9c0ad92692e3613b75.jpg,IMG-20250509-WA0050_jpg.rf.4b09e480adc9fe9c0ad92692e3613b75.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250509-WA0052_jpg.rf.203bd64554e5b4300383d9752ae02f98.jpg,IMG-20250509-WA0052_jpg.rf.203bd64554e5b4300383d9752ae02f98.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250509-WA0055_jpg.rf.7ac3abc18692785b9aa1a312dd6756be.jpg,IMG-20250509-WA0055_jpg.rf.7ac3abc18692785b9aa1a312dd6756be.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250509-WA0056_jpg.rf.ff299a800d000c066304d17db7cae0a5.jpg,IMG-20250509-WA0056_jpg.rf.ff299a800d000c066304d17db7cae0a5.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250509-WA0059_jpg.rf.981e14d11c20d9055369fe9728d6474e.jpg,IMG-20250509-WA0059_jpg.rf.981e14d11c20d9055369fe9728d6474e.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250509-WA0060_jpg.rf.ef67b68cdf4f1a037128ae9769603236.jpg,IMG-20250509-WA0060_jpg.rf.ef67b68cdf4f1a037128ae9769603236.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250509-WA0061_jpg.rf.9e912e9db20fb136e15c405ad746e3c2.jpg,IMG-20250509-WA0061_jpg.rf.9e912e9db20fb136e15c405ad746e3c2.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250509-WA0106_jpg.rf.fd0bf0364d171529d2d925c6ed497ca0.jpg,IMG-20250509-WA0106_jpg.rf.fd0bf0364d171529d2d925c6ed497ca0.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250511-WA0007_jpg.rf.9f9eb83dda7d3320022276a2e93b2585.jpg,IMG-20250511-WA0007_jpg.rf.9f9eb83dda7d3320022276a2e93b2585.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250511-WA0008_jpg.rf.45f6ee247e757f1c416ffae88d25acea.jpg,IMG-20250511-WA0008_jpg.rf.45f6ee247e757f1c416ffae88d25acea.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250511-WA0010_jpg.rf.04bf071c87e53ef950f96edb35081af6.jpg,IMG-20250511-WA0010_jpg.rf.04bf071c87e53ef950f96edb35081af6.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250511-WA0011_jpg.rf.2767b6043128d76e0e43b1aebb1d8c64.jpg,IMG-20250511-WA0011_jpg.rf.2767b6043128d76e0e43b1aebb1d8c64.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250511-WA0012_jpg.rf.e28809ad7f03288b5680c275425c11a5.jpg,IMG-20250511-WA0012_jpg.rf.e28809ad7f03288b5680c275425c11a5.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250511-WA0013_jpg.rf.b93b970b21f68cf84f751722357c3142.jpg,IMG-20250511-WA0013_jpg.rf.b93b970b21f68cf84f751722357c3142.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250511-WA0014_jpg.rf.ea2f99d051126d101fb20cc89cb70dd8.jpg,IMG-20250511-WA0014_jpg.rf.ea2f99d051126d101fb20cc89cb70dd8.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250511-WA0016_jpg.rf.9fafb2efeace9504c3a0a8d173d24396.jpg,IMG-20250511-WA0016_jpg.rf.9fafb2efeace9504c3a0a8d173d24396.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250511-WA0018_jpg.rf.22f76723e71e19721ff3d83a6571ce55.jpg,IMG-20250511-WA0018_jpg.rf.22f76723e71e19721ff3d83a6571ce55.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG-20250511-WA0019_jpg.rf.bde85fa33e2823ffcf28d502da5a733e.jpg,IMG-20250511-WA0019_jpg.rf.bde85fa33e2823ffcf28d502da5a733e.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250320200943_jpg.rf.54816860b5570fb097816b67220cdd77.jpg,IMG20250320200943_jpg.rf.54816860b5570fb097816b67220cdd77.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250320201028_jpg.rf.9a584fe82d2346d7ef93e0ce8081e003.jpg,IMG20250320201028_jpg.rf.9a584fe82d2346d7ef93e0ce8081e003.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250320201622_jpg.rf.dda4ea32b819720efc6fc0366cc6be0b.jpg,IMG20250320201622_jpg.rf.dda4ea32b819720efc6fc0366cc6be0b.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250320201645_jpg.rf.b5d438a1bb37777fdf331c939c8f1874.jpg,IMG20250320201645_jpg.rf.b5d438a1bb37777fdf331c939c8f1874.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250320202140_jpg.rf.055fa9f75d911a15fc0e74aed71a5570.jpg,IMG20250320202140_jpg.rf.055fa9f75d911a15fc0e74aed71a5570.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250320202241_jpg.rf.46b7f25f7a49b500dae96b03ce46e9c9.jpg,IMG20250320202241_jpg.rf.46b7f25f7a49b500dae96b03ce46e9c9.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250320202734_jpg.rf.3b56ae1f0a4b3c707abfb8ba08ddeea3.jpg,IMG20250320202734_jpg.rf.3b56ae1f0a4b3c707abfb8ba08ddeea3.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250320204150_01_jpg.rf.7873cd617e3ad602acd799de2a56d337.jpg,IMG20250320204150_01_jpg.rf.7873cd617e3ad602acd799de2a56d337.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250320204652_jpg.rf.eced78fab18d1610608a20ab82ba61ef.jpg,IMG20250320204652_jpg.rf.eced78fab18d1610608a20ab82ba61ef.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250320205022_jpg.rf.d7fbba8961554d3d7389eac94ae497a7.jpg,IMG20250320205022_jpg.rf.d7fbba8961554d3d7389eac94ae497a7.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250320205143_jpg.rf.e058d150d2e8b5fb413dca59288a3c22.jpg,IMG20250320205143_jpg.rf.e058d150d2e8b5fb413dca59288a3c22.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250320205320_jpg.rf.7b4b20a47b3b55c01234d8264fee2df8.jpg,IMG20250320205320_jpg.rf.7b4b20a47b3b55c01234d8264fee2df8.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509174533_jpg.rf.ddf72f93093a26ef0ab2285d9dbbf3a0.jpg,IMG20250509174533_jpg.rf.ddf72f93093a26ef0ab2285d9dbbf3a0.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509174600_jpg.rf.06f817cb39fb0664de0f83f641e47ca4.jpg,IMG20250509174600_jpg.rf.06f817cb39fb0664de0f83f641e47ca4.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509174648_jpg.rf.d3d532c5ec4d2dd26bc280447dd8d21a.jpg,IMG20250509174648_jpg.rf.d3d532c5ec4d2dd26bc280447dd8d21a.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509174709_jpg.rf.1d966f5f74cb0367313ab9226c5b0f76.jpg,IMG20250509174709_jpg.rf.1d966f5f74cb0367313ab9226c5b0f76.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509174739_jpg.rf.d7fdafa3c045df6a6c26ae77a8cc3f96.jpg,IMG20250509174739_jpg.rf.d7fdafa3c045df6a6c26ae77a8cc3f96.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509174802_jpg.rf.6f96a01c57e3784dec5063eddea3a9e8.jpg,IMG20250509174802_jpg.rf.6f96a01c57e3784dec5063eddea3a9e8.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509174810_jpg.rf.dff5f21f31842fd4324566454adb1338.jpg,IMG20250509174810_jpg.rf.dff5f21f31842fd4324566454adb1338.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509174839_jpg.rf.3260820396283ac82bc8f342cf9e9815.jpg,IMG20250509174839_jpg.rf.3260820396283ac82bc8f342cf9e9815.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509174925_jpg.rf.6489a73f3e38edeb6f8b3240ef6571b6.jpg,IMG20250509174925_jpg.rf.6489a73f3e38edeb6f8b3240ef6571b6.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509174950_jpg.rf.ebf5fe9c58cce4eea6e88a60fc4ddaf7.jpg,IMG20250509174950_jpg.rf.ebf5fe9c58cce4eea6e88a60fc4ddaf7.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509175006_jpg.rf.b0b37a521c57230bfb9edff31d6694b2.jpg,IMG20250509175006_jpg.rf.b0b37a521c57230bfb9edff31d6694b2.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509175013_jpg.rf.b6cc46eaeb489ff564049b0445c9c791.jpg,IMG20250509175013_jpg.rf.b6cc46eaeb489ff564049b0445c9c791.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509175025_jpg.rf.03b6d95f7a8fba2070c2b3c30f1b2684.jpg,IMG20250509175025_jpg.rf.03b6d95f7a8fba2070c2b3c30f1b2684.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509175044_jpg.rf.0fec3c916938778c2cf5ce0f05bb0845.jpg,IMG20250509175044_jpg.rf.0fec3c916938778c2cf5ce0f05bb0845.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509175135_jpg.rf.1a4dfa478012c084bec4736c02305331.jpg,IMG20250509175135_jpg.rf.1a4dfa478012c084bec4736c02305331.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509175157_jpg.rf.ac982c7da6c76956c055e9ee83fe08db.jpg,IMG20250509175157_jpg.rf.ac982c7da6c76956c055e9ee83fe08db.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509175206_jpg.rf.82d9d233c2f8bd49da1fd0f3339d22a2.jpg,IMG20250509175206_jpg.rf.82d9d233c2f8bd49da1fd0f3339d22a2.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509175351_jpg.rf.a2ed6869b603887f6096b07600c2027e.jpg,IMG20250509175351_jpg.rf.a2ed6869b603887f6096b07600c2027e.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509175408_jpg.rf.54801a153bb076e05bcfad7a1a1adce3.jpg,IMG20250509175408_jpg.rf.54801a153bb076e05bcfad7a1a1adce3.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509175503_jpg.rf.a206f36e1fc22366cb48fe5dc4beac9d.jpg,IMG20250509175503_jpg.rf.a206f36e1fc22366cb48fe5dc4beac9d.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509180828_jpg.rf.9212e4a21cfc9b6c3051e9f50ee025f3.jpg,IMG20250509180828_jpg.rf.9212e4a21cfc9b6c3051e9f50ee025f3.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509180840_jpg.rf.1ba593f7e2b859ce0c8970290a7c6048.jpg,IMG20250509180840_jpg.rf.1ba593f7e2b859ce0c8970290a7c6048.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509181036_jpg.rf.4078268f9fd1588fe7eea81fba4ebee5.jpg,IMG20250509181036_jpg.rf.4078268f9fd1588fe7eea81fba4ebee5.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509181122_jpg.rf.59d0028055cd8f9e4ee38f2504ddb2ef.jpg,IMG20250509181122_jpg.rf.59d0028055cd8f9e4ee38f2504ddb2ef.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509181235_jpg.rf.1cd309e6bf35b8b4b2114a640eaa4bda.jpg,IMG20250509181235_jpg.rf.1cd309e6bf35b8b4b2114a640eaa4bda.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509181335_jpg.rf.05c27a381c776ac77d5c436dca7567d2.jpg,IMG20250509181335_jpg.rf.05c27a381c776ac77d5c436dca7567d2.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509181737_jpg.rf.93cf2f45a4a8535fbd23f008188d4f1d.jpg,IMG20250509181737_jpg.rf.93cf2f45a4a8535fbd23f008188d4f1d.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509181826_jpg.rf.71fec1865fa419146ef2b8a7cd2ddff9.jpg,IMG20250509181826_jpg.rf.71fec1865fa419146ef2b8a7cd2ddff9.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509181928_jpg.rf.c2a50f3581e82cd1360147e92362fd64.jpg,IMG20250509181928_jpg.rf.c2a50f3581e82cd1360147e92362fd64.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182055_jpg.rf.c22b09ab6854857e489f9eefee78a560.jpg,IMG20250509182055_jpg.rf.c22b09ab6854857e489f9eefee78a560.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182101_jpg.rf.0aac523afcd22f853faecad62302c3ca.jpg,IMG20250509182101_jpg.rf.0aac523afcd22f853faecad62302c3ca.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182313_jpg.rf.7e7d2c534eb71b0b3017514649e3952e.jpg,IMG20250509182313_jpg.rf.7e7d2c534eb71b0b3017514649e3952e.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182417_jpg.rf.c565418dd488d61e60e4de3ce973fe90.jpg,IMG20250509182417_jpg.rf.c565418dd488d61e60e4de3ce973fe90.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182455_jpg.rf.56d41109cc5546ff525027cf3bbbb27c.jpg,IMG20250509182455_jpg.rf.56d41109cc5546ff525027cf3bbbb27c.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182520_jpg.rf.cdbf868429b5cd828599c8040cff4eaa.jpg,IMG20250509182520_jpg.rf.cdbf868429b5cd828599c8040cff4eaa.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182528_jpg.rf.36f8691f12503edaabd815fed631fdf7.jpg,IMG20250509182528_jpg.rf.36f8691f12503edaabd815fed631fdf7.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182553_jpg.rf.58f26890fe43ac3434df568167ae6339.jpg,IMG20250509182553_jpg.rf.58f26890fe43ac3434df568167ae6339.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182612_jpg.rf.1bfe93303ece89f013710b4e9d34c28f.jpg,IMG20250509182612_jpg.rf.1bfe93303ece89f013710b4e9d34c28f.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182638_jpg.rf.7fd2975c830c08305955c046df9b75db.jpg,IMG20250509182638_jpg.rf.7fd2975c830c08305955c046df9b75db.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182645_jpg.rf.039094a5b519a323697d9a448bb38caa.jpg,IMG20250509182645_jpg.rf.039094a5b519a323697d9a448bb38caa.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182712_jpg.rf.aa96d4790edf1b36a9416592a51f27fc.jpg,IMG20250509182712_jpg.rf.aa96d4790edf1b36a9416592a51f27fc.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182741_jpg.rf.bb70cf609a3f7f655d622c09d796d576.jpg,IMG20250509182741_jpg.rf.bb70cf609a3f7f655d622c09d796d576.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182800_jpg.rf.ffdf58ccf2a19c5bc9844170be51187b.jpg,IMG20250509182800_jpg.rf.ffdf58ccf2a19c5bc9844170be51187b.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182906_jpg.rf.8f5fd2a66f1696097f214422512b3fd6.jpg,IMG20250509182906_jpg.rf.8f5fd2a66f1696097f214422512b3fd6.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509182922_jpg.rf.e34749960248bf9bbc985a62abf5758e.jpg,IMG20250509182922_jpg.rf.e34749960248bf9bbc985a62abf5758e.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509183031_jpg.rf.cd9272ac2f7ed02f926637d67ccfbd1c.jpg,IMG20250509183031_jpg.rf.cd9272ac2f7ed02f926637d67ccfbd1c.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509183042_jpg.rf.9aadb0ce39a0a2b1bb3b197ec99aa3ba.jpg,IMG20250509183042_jpg.rf.9aadb0ce39a0a2b1bb3b197ec99aa3ba.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509183057_jpg.rf.6a0ee126158178b961cac432261a92a4.jpg,IMG20250509183057_jpg.rf.6a0ee126158178b961cac432261a92a4.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509202618_jpg.rf.0cc8c6b82625e2581bed9d24dc07d9c3.jpg,IMG20250509202618_jpg.rf.0cc8c6b82625e2581bed9d24dc07d9c3.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509203241_jpg.rf.1ab91d93998c0487889fbfbb833abb5c.jpg,IMG20250509203241_jpg.rf.1ab91d93998c0487889fbfbb833abb5c.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509203248_jpg.rf.3547ed8b5e36268df1447698571dd18e.jpg,IMG20250509203248_jpg.rf.3547ed8b5e36268df1447698571dd18e.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509203344_jpg.rf.ca59b58e67b74ec5a69ac1ff966a104f.jpg,IMG20250509203344_jpg.rf.ca59b58e67b74ec5a69ac1ff966a104f.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509203443_jpg.rf.ecd6ffc93a12b7f27ea525d341ff1b91.jpg,IMG20250509203443_jpg.rf.ecd6ffc93a12b7f27ea525d341ff1b91.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509203530_jpg.rf.c3094780bc80c22ec6ccab24f1bf67f3.jpg,IMG20250509203530_jpg.rf.c3094780bc80c22ec6ccab24f1bf67f3.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG20250509204136_jpg.rf.53f5022d5b1bf506b8a4a02f859a19a4.jpg,IMG20250509204136_jpg.rf.53f5022d5b1bf506b8a4a02f859a19a4.jpg,,,,,,
